ts,phase,car,config,mode,rep,mph,steer1,steer2,brake,runID,dist_m,dist_ft,avg_g,duration_s,actual_start_mph,arc_m,arc_g,steer_input,wheel_angle_deg,understeer_deg,yaw_deg,acs,yaw_rms,yaw_ratio,dmg,codekey,tele_files,wall_s,status,build,controller,trace_2khz
01:04:57,corner,etk800,DynamicABS1.pc,single,3,60,-0.5,0.0,1.0,1788768312-0006,41.4616,136.03,0.8832,2.90,60.0,43.55,0.841,0.50,15.8,10.2,64.0,94.6,83.213,0.2415,0,832bdf55-daf4b726-75627,1,19.9,OK,V2.00,DynamicABS,V2.00_DynamicABS_s0.50_b1.00_rep3_1788768312-0006_2khz.csv
01:05:17,corner,etk800,DynamicABS1.pc,single,1,60,-1.0,0.0,1.0,1788768331-0007,44.1535,144.86,0.8293,3.12,60.0,47.00,0.779,1.00,34.0,26.7,76.6,92.0,226.631,0.1121,0,832bdf55-daf4b726-75627,1,20.1,OK,V2.00,DynamicABS,V2.00_DynamicABS_s1.00_b1.00_rep1_1788768331-0007_2khz.csv
01:05:37,corner,etk800,DynamicABS1.pc,single,2,60,-1.0,0.0,1.0,1788768352-0008,44.1188,144.75,0.8300,3.11,60.0,46.98,0.779,1.00,34.1,26.9,76.7,92.0,227.526,0.1117,0,832bdf55-daf4b726-75627,1,22.5,OK,V2.00,DynamicABS,V2.00_DynamicABS_s1.00_b1.00_rep2_1788768352-0008_2khz.csv
01:06:00,corner,etk800,DynamicABS1.pc,single,3,60,-1.0,0.0,1.0,1788768375-0009,43.8843,143.98,0.8344,3.11,60.0,46.70,0.784,1.00,34.2,26.9,76.5,92.2,227.640,0.1115,0,832bdf55-daf4b726-75627,1,21.5,OK,V2.00,DynamicABS,V2.00_DynamicABS_s1.00_b1.00_rep3_1788768375-0009_2khz.csv
01:06:43,corner,etk800,StockABS1.pc,single,1,60,-0.2,0.0,1.0,1788768418-0001,40.9510,134.35,0.8942,2.83,60.0,42.45,0.863,0.20,6.1,2.7,49.3,95.2,22.103,0.5007,0,,0,21.9,OK,stock_ref_3,StockABS,
01:07:05,corner,etk800,StockABS1.pc,single,2,60,-0.2,0.0,1.0,1788768440-0002,42.6094,139.79,0.8594,2.92,60.0,44.40,0.825,0.20,6.1,2.6,52.9,93.5,21.442,0.5205,0,,0,22.4,OK,stock_ref_3,StockABS,
01:07:27,corner,etk800,StockABS1.pc,single,3,60,-0.2,0.0,1.0,1788768462-0003,41.4957,136.14,0.8825,2.87,60.0,43.13,0.849,0.20,6.1,2.7,51.1,94.6,21.886,0.5097,0,,0,20.9,OK,stock_ref_3,StockABS,
01:07:48,corner,etk800,StockABS1.pc,single,1,60,-0.5,0.0,1.0,1788768483-0004,46.4889,152.52,0.7877,3.32,60.0,50.61,0.724,0.50,15.9,10.4,81.0,89.9,82.177,0.2614,0,,0,21.0,OK,stock_ref_3,StockABS,
01:08:09,corner,etk800,StockABS1.pc,single,2,60,-0.5,0.0,1.0,1788768504-0005,46.1399,151.38,0.7936,3.32,60.0,50.27,0.728,0.50,16.0,10.3,82.3,90.2,83.150,0.2641,0,,0,21.6,OK,stock_ref_3,StockABS,
01:08:30,corner,etk800,StockABS1.pc,single,3,60,-0.5,0.0,1.0,1788768525-0006,46.0372,151.04,0.7954,3.25,60.0,49.65,0.737,0.50,15.9,10.7,76.9,90.3,84.218,0.2507,0,,0,20.9,OK,stock_ref_3,StockABS,
01:08:51,corner,etk800,StockABS1.pc,single,1,60,-1.0,0.0,1.0,1788768546-0007,49.9353,163.83,0.7333,3.54,60.0,54.31,0.674,1.00,34.4,28.7,84.5,84.0,232.184,0.1046,0,,0,21.0,OK,stock_ref_3,StockABS,
01:09:12,corner,etk800,StockABS1.pc,single,2,60,-1.0,0.0,1.0,1788768567-0008,50.0032,164.05,0.7323,3.57,60.0,54.56,0.671,1.00,34.3,28.4,86.6,84.4,230.279,0.1073,0,,0,21.0,OK,stock_ref_3,StockABS,
01:09:33,corner,etk800,StockABS1.pc,single,3,60,-1.0,0.0,1.0,1788768589-0009,49.9257,163.80,0.7335,3.54,60.0,54.27,0.675,1.00,34.3,28.6,83.8,84.3,230.938,0.1045,0,,0,22.3,OK,stock_ref_3,StockABS,
01:10:17,corner,etk800,DynamicABS1.pc,single,1,60,-0.2,0.0,1.0,1788768633-0001,34.1222,111.95,1.0732,2.40,60.0,34.55,1.060,0.20,6.1,3.1,30.8,100.0,24.688,0.3958,0,1fab8e17-0356e732-76901,1,23.7,OK,V2.07,DynamicABS,V2.07_DynamicABS_s0.20_b1.00_rep1_1788768633-0001_2khz.csv
01:10:41,corner,etk800,DynamicABS1.pc,single,2,60,-0.2,0.0,1.0,1788768657-0002,34.8284,114.27,1.0514,2.44,60.0,35.29,1.038,0.20,6.1,3.2,31.9,100.0,25.230,0.3919,0,1fab8e17-0356e732-76901,1,22.2,OK,V2.07,DynamicABS,V2.07_DynamicABS_s0.20_b1.00_rep2_1788768657-0002_2khz.csv
01:11:03,corner,etk800,DynamicABS1.pc,single,3,60,-0.2,0.0,1.0,1788768679-0003,34.5184,113.25,1.0608,2.43,60.0,34.98,1.047,0.20,6.2,3.1,32.3,100.0,25.266,0.3970,0,1fab8e17-0356e732-76901,1,22.1,OK,V2.07,DynamicABS,V2.07_DynamicABS_s0.20_b1.00_rep3_1788768679-0003_2khz.csv
01:11:25,corner,etk800,DynamicABS1.pc,single,1,60,-0.5,0.0,1.0,1788768701-0004,40.1404,131.69,0.9122,2.87,60.0,42.21,0.867,0.50,16.0,10.2,64.7,96.0,82.428,0.2466,0,1fab8e17-0356e732-76901,1,23.4,OK,V2.07,DynamicABS,V2.07_DynamicABS_s0.50_b1.00_rep1_1788768701-0004_2khz.csv
01:11:49,corner,etk800,DynamicABS1.pc,single,2,60,-0.5,0.0,1.0,1788768725-0005,40.0953,131.55,0.9133,2.85,60.0,42.14,0.869,0.50,16.0,10.3,64.5,96.1,82.763,0.2456,0,1fab8e17-0356e732-76901,1,23.0,OK,V2.07,DynamicABS,V2.07_DynamicABS_s0.50_b1.00_rep2_1788768725-0005_2khz.csv
01:12:12,corner,etk800,DynamicABS1.pc,single,3,60,-0.5,0.0,1.0,1788768748-0006,40.6296,133.30,0.9013,2.88,60.0,42.65,0.859,0.50,15.8,10.2,63.5,95.5,81.996,0.2442,0,1fab8e17-0356e732-76901,1,23.2,OK,V2.07,DynamicABS,V2.07_DynamicABS_s0.50_b1.00_rep3_1788768748-0006_2khz.csv
01:12:35,corner,etk800,DynamicABS1.pc,single,1,60,-1.0,0.0,1.0,1788768774-0007,43.9721,144.27,0.8328,3.12,60.0,46.82,0.782,1.00,33.9,26.8,76.3,92.2,224.392,0.1127,0,1fab8e17-0356e732-76901,1,27.6,OK,V2.07,DynamicABS,V2.07_DynamicABS_s1.00_b1.00_rep1_1788768774-0007_2khz.csv
01:13:02,corner,etk800,DynamicABS1.pc,single,2,60,-1.0,0.0,1.0,1788768799-0008,43.6094,143.08,0.8397,3.10,60.0,46.46,0.788,1.00,34.1,26.9,76.8,92.5,225.651,0.1129,0,1fab8e17-0356e732-76901,1,24.0,OK,V2.07,DynamicABS,V2.07_DynamicABS_s1.00_b1.00_rep2_1788768799-0008_2khz.csv
01:13:26,corner,etk800,DynamicABS1.pc,single,3,60,-1.0,0.0,1.0,1788768824-0009,43.7717,143.61,0.8366,3.11,60.0,46.63,0.785,1.00,34.0,26.6,77.0,92.3,224.816,0.1135,0,1fab8e17-0356e732-76901,1,25.0,OK,V2.07,DynamicABS,V2.07_DynamicABS_s1.00_b1.00_rep3_1788768824-0009_2khz.csv
01:14:14,corner,etk800,DynamicABS1.pc,single,1,60,-0.2,0.0,1.0,1788768871-0001,36.0007,118.11,1.0172,2.54,60.0,36.92,0.992,0.20,6.1,1.9,46.8,100.0,21.738,0.5572,0,9a8db047-fa8560c4-86784,1,23.2,OK,V2.54,DynamicABS,V2.54_DynamicABS_s0.20_b1.00_rep1_1788768871-0001_2khz.csv
01:14:37,corner,etk800,DynamicABS1.pc,single,2,60,-0.2,0.0,1.0,1788768893-0002,35.8183,117.51,1.0223,2.55,60.0,36.78,0.996,0.20,6.1,1.8,48.3,100.0,21.564,0.5709,0,9a8db047-fa8560c4-86784,1,22.8,OK,V2.54,DynamicABS,V2.54_DynamicABS_s0.20_b1.00_rep2_1788768893-0002_2khz.csv
01:15:00,corner,etk800,DynamicABS1.pc,single,3,60,-0.2,0.0,1.0,1788768917-0003,35.8027,117.46,1.0228,2.54,60.0,36.70,0.998,0.20,6.1,1.9,46.6,100.0,21.789,0.5537,0,9a8db047-fa8560c4-86784,1,22.8,OK,V2.54,DynamicABS,V2.54_DynamicABS_s0.20_b1.00_rep3_1788768917-0003_2khz.csv
01:15:23,corner,etk800,DynamicABS1.pc,single,1,60,-0.5,0.0,1.0,1788768939-0004,41.6913,136.78,0.8783,3.35,60.0,45.82,0.799,0.50,15.8,8.7,87.5,94.4,72.123,0.3149,0,9a8db047-fa8560c4-86784,1,23.1,OK,V2.54,DynamicABS,V2.54_DynamicABS_s0.50_b1.00_rep1_1788768939-0004_2khz.csv
01:15:46,corner,etk800,DynamicABS1.pc,single,2,60,-0.5,0.0,1.0,1788768963-0005,43.2839,142.01,0.8460,3.53,60.0,47.95,0.764,0.50,15.8,8.7,90.9,92.8,72.942,0.3113,0,9a8db047-fa8560c4-86784,1,24.4,OK,V2.54,DynamicABS,V2.54_DynamicABS_s0.50_b1.00_rep2_1788768963-0005_2khz.csv
01:16:11,corner,etk800,DynamicABS1.pc,single,3,60,-0.5,0.0,1.0,1788768986-0006,41.4731,136.07,0.8829,3.25,60.0,45.27,0.809,0.50,15.8,8.9,84.7,94.6,73.362,0.3081,0,9a8db047-fa8560c4-86784,1,23.5,OK,V2.54,DynamicABS,V2.54_DynamicABS_s0.50_b1.00_rep3_1788768986-0006_2khz.csv
01:16:34,corner,etk800,DynamicABS1.pc,single,1,60,-1.0,0.0,1.0,1788769010-0007,43.8883,143.99,0.8343,3.15,60.0,46.98,0.779,1.00,34.3,26.8,81.3,92.2,224.989,0.1174,0,9a8db047-fa8560c4-86784,1,22.2,OK,V2.54,DynamicABS,V2.54_DynamicABS_s1.00_b1.00_rep1_1788769010-0007_2khz.csv
01:16:56,corner,etk800,DynamicABS1.pc,single,2,60,-1.0,0.0,1.0,1788769032-0008,43.3255,142.14,0.8452,3.13,60.0,46.41,0.789,1.00,33.9,26.6,80.3,92.8,219.208,0.1198,0,9a8db047-fa8560c4-86784,1,23.1,OK,V2.54,DynamicABS,V2.54_DynamicABS_s1.00_b1.00_rep2_1788769032-0008_2khz.csv
01:17:19,corner,etk800,DynamicABS1.pc,single,3,60,-1.0,0.0,1.0,1788769055-0009,43.6088,143.07,0.8397,3.13,60.0,46.63,0.785,1.00,34.4,26.9,80.8,92.5,225.790,0.1166,0,9a8db047-fa8560c4-86784,1,22.8,OK,V2.54,DynamicABS,V2.54_DynamicABS_s1.00_b1.00_rep3_1788769055-0009_2khz.csv
01:18:04,corner,etk800,DynamicABS1.pc,single,1,60,-0.2,0.0,1.0,1788769100-0001,36.0538,118.29,1.0157,2.55,60.0,36.97,0.990,0.20,6.1,1.9,46.7,100.0,21.684,0.5554,0,789a0da8-29859099-88782,1,21.7,OK,V2.55,DynamicABS,V2.55_DynamicABS_s0.20_b1.00_rep1_1788769100-0001_2khz.csv
01:18:26,corner,etk800,DynamicABS1.pc,single,2,60,-0.2,0.0,1.0,1788769121-0002,36.0219,118.18,1.0165,2.53,60.0,36.86,0.993,0.20,6.0,2.0,45.1,100.0,22.041,0.5405,0,789a0da8-29859099-88782,1,21.7,OK,V2.55,DynamicABS,V2.55_DynamicABS_s0.20_b1.00_rep2_1788769121-0002_2khz.csv
01:18:48,corner,etk800,DynamicABS1.pc,single,3,60,-0.2,0.0,1.0,1788769143-0003,36.3216,119.17,1.0082,2.56,60.0,37.28,0.982,0.20,6.0,1.9,47.3,100.0,21.412,0.5615,0,789a0da8-29859099-88782,1,21.9,OK,V2.55,DynamicABS,V2.55_DynamicABS_s0.20_b1.00_rep3_1788769143-0003_2khz.csv
01:19:10,corner,etk800,DynamicABS1.pc,single,1,60,-0.5,0.0,1.0,1788769165-0004,41.8619,137.34,0.8747,3.25,60.0,45.69,0.801,0.50,16.0,9.1,86.0,94.2,76.046,0.3017,0,789a0da8-29859099-88782,1,22.1,OK,V2.55,DynamicABS,V2.55_DynamicABS_s0.50_b1.00_rep1_1788769165-0004_2khz.csv
01:19:32,corner,etk800,DynamicABS1.pc,single,2,60,-0.5,0.0,1.0,1788769187-0005,42.0755,138.04,0.8703,3.39,60.0,46.33,0.790,0.50,16.0,8.9,89.3,94.0,74.294,0.3090,0,789a0da8-29859099-88782,1,22.9,OK,V2.55,DynamicABS,V2.55_DynamicABS_s0.50_b1.00_rep2_1788769187-0005_2khz.csv
01:19:54,corner,etk800,DynamicABS1.pc,single,3,60,-0.5,0.0,1.0,1788769210-0006,41.7999,137.14,0.8760,3.13,60.0,45.08,0.812,0.50,15.9,9.3,81.2,94.3,76.985,0.2935,0,789a0da8-29859099-88782,1,22.7,OK,V2.55,DynamicABS,V2.55_DynamicABS_s0.50_b1.00_rep3_1788769210-0006_2khz.csv
01:20:17,corner,etk800,DynamicABS1.pc,single,1,60,-1.0,0.0,1.0,1788769232-0007,44.1834,144.96,0.8288,3.18,60.0,47.44,0.772,1.00,34.2,26.7,82.9,92.0,224.699,0.1187,0,789a0da8-29859099-88782,1,22.6,OK,V2.55,DynamicABS,V2.55_DynamicABS_s1.00_b1.00_rep1_1788769232-0007_2khz.csv
01:20:40,corner,etk800,DynamicABS1.pc,single,2,60,-1.0,0.0,1.0,1788769256-0008,44.1716,144.92,0.8290,3.14,60.0,47.12,0.777,1.00,34.0,26.8,79.4,92.0,224.051,0.1158,0,789a0da8-29859099-88782,1,23.6,OK,V2.55,DynamicABS,V2.55_DynamicABS_s1.00_b1.00_rep2_1788769256-0008_2khz.csv
01:21:03,corner,etk800,DynamicABS1.pc,single,3,60,-1.0,0.0,1.0,1788769279-0009,44.5891,146.29,0.8212,3.19,60.0,47.82,0.766,1.00,34.0,26.7,81.8,91.6,223.461,0.1178,0,789a0da8-29859099-88782,1,22.2,OK,V2.55,DynamicABS,V2.55_DynamicABS_s1.00_b1.00_rep3_1788769279-0009_2khz.csv
01:21:49,corner,etk800,DynamicABS1.pc,single,1,60,-0.2,0.0,1.0,1788769327-0001,35.5561,116.65,1.0299,2.51,60.0,36.33,1.008,0.20,6.1,2.1,44.3,100.0,22.429,0.5319,0,bf7f18b6-164dbc51-89072,1,25.3,OK,V2.56,DynamicABS,V2.56_DynamicABS_s0.20_b1.00_rep1_1788769327-0001_2khz.csv
01:22:14,corner,etk800,DynamicABS1.pc,single,2,60,-0.2,0.0,1.0,1788769350-0002,35.8740,117.70,1.0207,2.53,60.0,36.72,0.997,0.20,6.1,1.9,46.1,100.0,22.115,0.5521,0,bf7f18b6-164dbc51-89072,1,22.2,OK,V2.56,DynamicABS,V2.56_DynamicABS_s0.20_b1.00_rep2_1788769350-0002_2khz.csv
01:22:36,corner,etk800,DynamicABS1.pc,single,3,60,-0.2,0.0,1.0,1788769375-0003,36.1969,118.76,1.0116,2.55,60.0,37.11,0.987,0.20,6.0,2.0,46.0,100.0,21.683,0.5486,0,bf7f18b6-164dbc51-89072,1,25.6,OK,V2.56,DynamicABS,V2.56_DynamicABS_s0.20_b1.00_rep3_1788769375-0003_2khz.csv
01:23:02,corner,etk800,DynamicABS1.pc,single,1,60,-0.5,0.0,1.0,1788769398-0004,42.4298,139.21,0.8630,3.33,60.0,46.48,0.788,0.50,15.9,8.9,87.4,93.6,74.759,0.3059,0,bf7f18b6-164dbc51-89072,1,24.0,OK,V2.56,DynamicABS,V2.56_DynamicABS_s0.50_b1.00_rep1_1788769398-0004_2khz.csv
01:23:26,corner,etk800,DynamicABS1.pc,single,2,60,-0.5,0.0,1.0,1788769422-0005,42.3313,138.88,0.8650,3.44,60.0,46.75,0.783,0.50,16.0,8.9,89.8,93.7,74.129,0.3081,0,bf7f18b6-164dbc51-89072,1,23.2,OK,V2.56,DynamicABS,V2.56_DynamicABS_s0.50_b1.00_rep2_1788769422-0005_2khz.csv
